date,he,alberta_internal_load,pool_price,import_export,AESO_Name,Capacity,asset_id,block_number,price,from,to,size,available_mw,dispatched,dispatched_mw,flexible,Plant_Type,Plant_Fuel
2024-01-11,15,11983,167.42,NA,Keephills #3 (KH3),463,KH3,0,0,0,135,135,135,Y,135,Y,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,Battle River #4 (BR4),155,BR4,0,0,0,30,30,30,Y,30,N,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,Battle River #5 (BR5),385,BR5,0,0,0,90,90,90,Y,90,N,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,Sheerness #1 (SH1),400,SH1,0,0,0,120,120,120,Y,120,N,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,Sheerness #2 (SH2),390,SH2,0,0,0,120,120,120,Y,120,N,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,Swan Hills Geothermal (SRL1),20,SRL1,0,0,0,5,5,5,Y,5,N,OTHER,OTHER
2024-01-11,15,11983,167.42,NA,DAI1 Daishowa (DAI1),52,DAI1,0,0,0,7,7,7,Y,7,Y,OTHER,OTHER
2024-01-11,15,11983,167.42,NA,Grande Prairie EcoPower (GPEC),27,GPEC,0,0,0,12,12,12,Y,12,Y,OTHER,OTHER
2024-01-11,15,11983,167.42,NA,Westlock (WST1),18,WST1,0,0,0,12,12,12,Y,12,Y,OTHER,OTHER
2024-01-11,15,11983,167.42,NA,APF Athabasca (AFG1)*,131,AFG1,0,0,0,18,18,18,Y,18,N,OTHER,OTHER
2024-01-11,15,11983,167.42,NA,Cancarb Medicine Hat (CCMH),42,CCMH,0,0,0,20,20,20,Y,20,N,OTHER,OTHER
2024-01-11,15,11983,167.42,NA,Whitecourt Power (EAGL),25,EAGL,0,0,0,24,24,24,Y,24,N,OTHER,OTHER
2024-01-11,15,11983,167.42,NA,Weyerhaeuser (WEY1),48,WEY1,0,0,0,43,43,43,Y,43,Y,OTHER,OTHER
2024-01-11,15,11983,167.42,NA,Crossfield Energy Centre #2 (CRS2),48,CRS2,0,0,0,40,40,40,Y,40,N,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Crossfield Energy Centre #1 (CRS1),48,CRS1,0,0,0,40,40,40,Y,40,N,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Crossfield Energy Centre #3 (CRS3),48,CRS3,0,0,0,41,41,41,Y,41,N,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Cloverbar #2 (ENC2),101,ENC2,0,0,0,35,35,35,Y,35,N,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Cloverbar #1 (ENC1),48,ENC1,0,0,0,38,38,38,Y,38,N,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Wilson Creek (WLC1),9,WLC1,0,0,0,3,3,3,Y,3,N,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Drywood (DRW1),6,DRW1,0,0,0,3,3,3,Y,3,Y,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Bellshill (BHL1),5,BHL1,0,0,0,3,3,3,Y,3,N,SCGT,GAS
2024-01-11,15,11983,167.42,NA,NPC2 JL Landry (NPC2),9,NPC2,0,0,0,4,4,4,Y,4,Y,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Lethbridge Coaldale (ME04),6,ME04,0,0,0,4,4,4,Y,4,Y,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Lethbridge Burdett (ME03),7,ME03,0,0,0,4,4,4,Y,4,Y,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Lethbridge Taber (ME02),8,ME02,0,0,0,4,4,4,Y,4,Y,SCGT,GAS
2024-01-11,15,11983,167.42,NA,AltaGas Bantry (ALP1),7,ALP1,0,0,0,4,4,4,Y,4,Y,SCGT,GAS
2024-01-11,15,11983,167.42,NA,NPC3 Elmworth (NPC3),9,NPC3,0,0,0,4,4,4,Y,4,Y,SCGT,GAS
2024-01-11,15,11983,167.42,NA,AltaGas Parkland (ALP2),10,ALP2,0,0,0,5,5,5,Y,5,Y,SCGT,GAS
2024-01-11,15,11983,167.42,NA,High River 1 (HRV1),10,HRV1,0,0,0,5,5,5,Y,5,Y,SCGT,GAS
2024-01-11,15,11983,167.42,NA,High River 2 (HRV2),10,HRV2,0,0,0,5,5,5,Y,5,Y,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Carson Creek (GEN5),15,GEN5,0,0,0,10,10,10,Y,10,Y,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Ralston (NAT1),20,NAT1,0,0,0,15,15,15,Y,15,Y,SCGT,GAS
2024-01-11,15,11983,167.42,NA,West Cadotte (WCD1),20,WCD1,0,0,0,16,16,16,Y,16,Y,SCGT,GAS
2024-01-11,15,11983,167.42,NA,South Edmonton Terminal (SET1),20,SET1,0,0,0,17,17,17,Y,17,Y,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Valley View 2 (VVW2),50,VVW2,0,0,0,25,25,25,Y,25,N,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Poplar Hill #1 (PH1),48,PH1,0,0,0,41,41,41,Y,41,N,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Northern Prairie Power Project (NPP1),105,NPP1,0,0,0,45,45,45,Y,45,N,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Rainbow #5 (RB5),50,RB5,0,0,0,50,50,50,Y,45,N,SCGT,GAS
2024-01-11,15,11983,167.42,NA,AB Newsprint (ANC1),63,ANC1,0,0,0,63,63,63,Y,63,Y,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Barlow Solar (BLS1),27,BLS1,1,0,0,0.606,0.606,0.606,Y,0.606,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,BRD1 Burdett (BRD1),11,BRD1,1,0,0,0.588,0.588,0.588,Y,0.588,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Brooks Solar 1 (BRK1),13,BRK1,1,0,0,2.1984,2.1984,2.1984,Y,2.1984,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Brooks Solar 2 (BRK2),14,BRK2,1,0,0,2.6856,2.6856,2.6856,Y,2.6856,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Brooks Solar (BSC1),15,BSC1,1,0,0,0.426,0.426,0.426,Y,0.426,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,BUR1 Burdett (BUR1),20,BUR1,1,0,0,0.712,0.712,0.712,Y,0.712,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Chappice Lake (CHP1),14,CHP1,1,0,0,1.3248,1.3248,1.3248,Y,1.3248,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Claresholm 2 (CLR2),58,CLR1,1,0,0,6.6301,6.6301,6.6301,Y,6.6301,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Claresholm 1 (CLR1),75,CLR2,1,0,0,8.1539,8.1539,8.1539,Y,8.1539,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Clydesdale 1 (CLY1),41,CLY1,1,0,0,8.8751,8.8751,8.8751,Y,8.8751,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Clydesdale 2 (CLY2),34,CLY2,1,0,0,7.3065,7.3065,7.3065,Y,7.3065,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Coaldale (COL1),23,COL1,1,0,0,1.216,1.216,1.216,Y,1.216,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Conrad 1 (CRD1),23,CRD1,1,0,0,3.646,3.646,3.646,Y,3.646,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Conrad 2 (CRD2),18,CRD2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Deerfoot (DFT1),37,DFT1,1,0,0,0.8889,0.8889,0.8889,Y,0.8889,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Empress Solar Park (EMP1),39,EMP1,1,0,0,3.907,3.907,3.907,Y,3.907,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Fox Coulee Solar (FCS1),75,FCS1,1,0,0,3.5496,3.5496,3.5496,Y,3.5496,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Hull (HUL1),25,HUL1,1,0,0,3.5707,3.5707,3.5707,Y,3.5707,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Hays (HYS1),23,HYS1,1,0,0,4.985,4.985,4.985,Y,4.985,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Innisfail (INF1),22,INF1,1,0,0,0.892,0.892,0.892,Y,0.892,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Jenner (JER1),23,JER1,1,0,0,5.029,5.029,5.029,Y,5.029,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Joffre Solar 1 (JFS1),25,JFS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Joffre Solar 2 (JFS2),22,JFS2,1,0,0,1.3921,1.3921,1.3921,Y,1.3921,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,kisikaw-pisim 2 (KKP1),7,KKP1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,kisikaw-pisim 2 (KKP1),7,KKP2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Michichi Creek (MCH1 ),14,MCH1,1,0,0,0.9,0.9,0.9,Y,0.9,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Michichi Solar (MIC1),25,MIC1,1,0,0,9.7128,9.7128,9.7128,Y,9.7128,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Monarch (MON1),24,MON1,1,0,0,1.412,1.412,1.412,Y,1.412,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,East Strathmore Namaka (NMK1),20,NMK1,1,0,0,4.0464,4.0464,4.0464,Y,4.0464,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Saddlebrook Solar (SDL1),81,SDL1,1,0,0,5.2635,5.2635,5.2635,Y,5.2635,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Spring Coulee (SGC1),30,SGC1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Sollair Solar Energy Plant (SLR1),75,SLR1,1,0,0,0.3324,0.3324,0.3324,Y,0.3324,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Strathmore 1 (STR1),58,STR1,1,0,0,3.252,3.252,3.252,Y,3.252,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Strathmore 2 (STR2),75,STR2,1,0,0,3.512,3.512,3.512,Y,3.512,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Stavely (STV1),17,STV1,1,0,0,1.6403,1.6403,1.6403,Y,1.6403,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Suffield (SUF1),23,SUF1,1,0,0,3.456,3.456,3.456,Y,3.456,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Kneehill Solar (TRH1),25,TRH1,1,0,0,9.4896,9.4896,9.4896,Y,9.4896,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Travers (TVS1),400,TVS1,1,0,0,124.032,124.032,124.032,Y,124.032,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Vulcan (VCN1),22,VCN1,1,0,0,3.748,3.748,3.748,Y,3.748,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Vauxhall (VXH1),22,VXH1,1,0,0,3.2306,3.2306,3.2306,Y,3.2306,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Wheatcrest (WCR1),50,WCR1,1,0,0,7.6145,7.6145,7.6145,Y,7.6145,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Westfield Yellow Lake (WEF1),19,WEF1,1,0,0,0.504,0.504,0.504,Y,0.504,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,Youngstown Solar (YNG1),6,YNG1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,15,11983,167.42,NA,eReserve2 Buffalo Creek (ERV2),20,ERV2,0,0,0,4,4,0,N,0,Y,STORAGE,STORAGE
2024-01-11,15,11983,167.42,NA,eReserve4 (ERV4),20,ERV4,0,0,0,4,4,3,Y,3,Y,STORAGE,STORAGE
2024-01-11,15,11983,167.42,NA,eReserve5 Hughenden (ERV5),20,ERV5,0,0,0,4,4,3,Y,3,Y,STORAGE,STORAGE
2024-01-11,15,11983,167.42,NA,eReserve1 Rycroft (ERV1),20,ERV1,0,0,0,4,4,0,N,0,Y,STORAGE,STORAGE
2024-01-11,15,11983,167.42,NA,eReserve6 (ERV6),20,ERV6,0,0,0,4,4,0,N,0,Y,STORAGE,STORAGE
2024-01-11,15,11983,167.42,NA,eReserve3 Mercer Hill (ERV3),20,ERV3,0,0,0,4,4,0,N,0,Y,STORAGE,STORAGE
2024-01-11,15,11983,167.42,NA,eReserve7 (ERV4),20,ERV7,0,0,0,5,5,5,Y,5,Y,STORAGE,STORAGE
2024-01-11,15,11983,167.42,NA,eReserve8 (ERV6),20,ERV8,0,0,0,5,5,5,Y,5,Y,STORAGE,STORAGE
2024-01-11,15,11983,167.42,NA,Suncor Chin Chute (SCR3)*,30,SCR3,1,0,0,8.254,8.254,8.254,Y,8.254,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,McBride Lake Windfarm (AKE1)*,73.3,AKE1,1,0,0,19.442,19.442,19.442,Y,19.442,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Ardenville Wind (ARD1)*,68.2,ARD1,1,0,0,16.733,16.733,16.733,Y,16.733,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Buffalo Atlee 1 (BFL1),18,BFL1,1,0,0,0.901,0.901,0.901,Y,0.901,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Buffalo Atlee 2 (BFL2),16,BFL2,1,0,0,0.9325,0.9325,0.9325,Y,0.9325,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Buffalo Atlee 3 (BFL3),18,BFL3,1,0,0,1.877,1.877,1.877,Y,1.877,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Buffalo Atlee 4 (BFL4),10,BFL4,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Blackspring Ridge (BSR1)*,300,BSR1,1,0,0,179.392,179.392,179.392,Y,179.392,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Blue Trail Wind (BTR1)*,66,BTR1,1,0,0,21.824,21.824,21.824,Y,21.824,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,BUL1 Bull Creek (BUL1)*,13.65,BUL1,1,0,0,2.224,2.224,2.224,Y,2.224,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,BUL2 Bull Creek (BUL2)*,16,BUL2,1,0,0,1.504,1.504,1.504,Y,1.504,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Castle River #1 (CR1)*,39,CR1,1,0,0,2.785,2.785,2.785,Y,2.785,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Cowley Ridge (CRE3)*,20,CRE3,1,0,0,2.096,2.096,2.096,Y,2.096,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Castle Rock Wind Farm (CRR1)*,77,CRR1,1,0,0,13.056,13.056,13.056,Y,13.056,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Castle Rock Ridge 2 (CRR2),29,CRR2,1,0,0,12.5585,12.5585,12.5585,Y,12.5585,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Cypress 1 (CYP1),196,CYP1,1,0,0,2.0354,2.0354,2.0354,Y,2.0354,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Cypress 2 (CYP2),46,CYP2,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Forty Mile Granlea (FMG1),200,FMG1,1,0,0,92.544,92.544,92.544,Y,92.544,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Garden Plain (GDP1),130,GDP1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Grizzly Bear Creek (GRZ1),152,GRZ1,1,0,0,40.2647,40.2647,40.2647,Y,40.2647,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Soderglen Wind (GWW1)*,71,GWW1,1,0,0,18.96,18.96,18.96,Y,18.96,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Halkirk Wind Power Facility (HAL1)*,150,HAL1,1,0,0,57.184,57.184,57.184,Y,57.184,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Hand Hills (HHW1),145,HHW1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Hilda Wind (HLD1),100,HLD1,1,0,0,6.8386,6.8386,6.8386,Y,6.8386,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Summerview 1 (IEW1)*,66,IEW1,1,0,0,14.97,14.97,14.97,Y,14.97,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Summerview 2 (IEW2)*,66,IEW2,1,0,0,17.6168,17.6168,17.6168,Y,17.6168,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Jenner 1 (JNR1),122,JNR1,1,0,0,11.7053,11.7053,11.7053,Y,11.7053,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Jenner 2 (JNR2),71,JNR2,1,0,0,9.5511,9.5511,9.5511,Y,9.5511,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Jenner 3 (JNR3),109,JNR3,1,0,0,1.7641,1.7641,1.7641,Y,1.7641,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Kettles Hill (KHW1)*,63,KHW1,1,0,0,20.4116,20.4116,20.4116,Y,20.4116,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Lanfine Wind (LAN1),151,LAN1,1,0,0,41.184,41.184,41.184,Y,41.184,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Ghost Pine (NEP1)*,82,NEP1,1,0,0,34.464,34.464,34.464,Y,34.464,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Oldman 2 Wind Farm 1 (OWF1)*,46,OWF1,1,0,0,20.642,20.642,20.642,Y,20.642,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Paintearth Wind Project (PAW1),198,PAW1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Riverview (RIV1),105,RIV1,1,0,0,25.376,25.376,25.376,Y,25.376,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Rattlesnake Ridge Wind (RTL1),130,RTL1,1,0,0,39.168,39.168,39.168,Y,39.168,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Suncor Magrath (SCR2)*,30.2,SCR2,1,0,0,7.7166,7.7166,7.7166,Y,7.7166,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Wintering Hills (SCR4)*,88,SCR4,1,0,0,2.602,2.602,2.602,Y,2.602,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Sharp Hill (SHH1),297,SHH1,1,0,0,90.728,90.728,90.728,Y,90.728,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Stirling Wind (SWP1),113,SWP1,1,0,0,36.896,36.896,36.896,Y,36.896,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Enmax Taber (TAB1)*,81,TAB1,1,0,0,21.3183,21.3183,21.3183,Y,21.3183,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Wheatland Wind (WHE1),120,WHE1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Whitla (WHT1),202,WHT1,1,0,0,156.14,156.14,156.14,Y,156.14,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Whitla 2 (WHT2),151,WHT2,1,0,0,92.768,92.768,92.768,Y,92.768,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Windrise (WRW1),207,WRW1,1,0,0,38.8,38.8,38.8,Y,38.8,N,WIND,WIND
2024-01-11,15,11983,167.42,NA,Muskeg River (MKR1),202,MKR1,1,21.48,172,186,14,14,Y,14,Y,COGEN,GAS
2024-01-11,15,11983,167.42,NA,Carseland Cogen (TC01),95,TC01,1,21.67,64,85,21,21,Y,21,Y,COGEN,GAS
2024-01-11,15,11983,167.42,NA,Cloverbar #2 (ENC2),101,ENC2,1,21.68,35,68,33,33,Y,33,N,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Cloverbar #2 (ENC2),101,ENC2,2,23.48,68,86,18,18,Y,18,N,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Shepard (EGC1),860,EGC1,1,24.78,390,440,50,50,Y,50,Y,NGCC,GAS
2024-01-11,15,11983,167.42,NA,Shepard (EGC1),860,EGC1,2,24.9,440,490,50,50,Y,50,Y,NGCC,GAS
2024-01-11,15,11983,167.42,NA,ATCO Scotford Upgrader (APS1),195,APS1,1,26.05,130,165,35,35,Y,35,Y,COGEN,GAS
2024-01-11,15,11983,167.42,NA,Shepard (EGC1),860,EGC1,3,26.26,490,570,80,80,Y,80,Y,NGCC,GAS
2024-01-11,15,11983,167.42,NA,ENMAX Calgary Energy Centre (CAL1),320,CAL1,1,26.7,135,155,20,20,Y,20,Y,NGCC,GAS
2024-01-11,15,11983,167.42,NA,Shepard (EGC1),860,EGC1,4,27.16,570,702,132,132,Y,132,Y,NGCC,GAS
2024-01-11,15,11983,167.42,NA,Fort Hills (FH1),199,FH1,1,27.61,165,199,34,34,Y,34,Y,COGEN,GAS
2024-01-11,15,11983,167.42,NA,ENMAX Calgary Energy Centre (CAL1),320,CAL1,2,27.7,155,200,45,45,Y,45,Y,NGCC,GAS
2024-01-11,15,11983,167.42,NA,Air Liquide Scotford #1 (ALS1),96,ALS1,1,28.5,50,86,36,32,Y,32,Y,COGEN,GAS
2024-01-11,15,11983,167.42,NA,Joffre #1 (JOF1),474,JOF1,1,28.65,100,150,50,50,Y,50,N,COGEN,GAS
2024-01-11,15,11983,167.42,NA,Dow Hydrocarbon (DOWG),326,DOWG,1,28.66,130,167,37,37,Y,37,Y,COGEN,GAS
2024-01-11,15,11983,167.42,NA,ENMAX Calgary Energy Centre (CAL1),320,CAL1,3,28.7,200,294,94,94,Y,94,Y,NGCC,GAS
2024-01-11,15,11983,167.42,NA,Shepard (EGC1),860,EGC1,5,30.31,702,784,82,82,Y,82,Y,NGCC,GAS
2024-01-11,15,11983,167.42,NA,Keephills #3 (KH3),463,KH3,1,31.02,135,180,45,45,Y,45,N,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,Keephills #3 (KH3),463,KH3,2,31.65,180,234,54,54,Y,54,Y,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,Northern Prairie Power Project (NPP1),105,NPP1,1,32,45,46,1,1,Y,1,N,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Dow Hydrocarbon (DOWG),326,DOWG,2,32.13,167,207,40,40,Y,40,Y,COGEN,GAS
2024-01-11,15,11983,167.42,NA,Keephills #3 (KH3),463,KH3,3,32.28,234,291,57,57,Y,57,Y,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,Medicine Hat #1 (CMH1),255,CMH1,1,32.5,142,151,9,9,Y,9,N,NGCC,GAS
2024-01-11,15,11983,167.42,NA,Keephills #3 (KH3),463,KH3,4,32.91,291,346,55,55,Y,55,Y,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,Shepard (EGC1),860,EGC1,6,33.08,784,853,69,69,Y,69,Y,NGCC,GAS
2024-01-11,15,11983,167.42,NA,Northern Prairie Power Project (NPP1),105,NPP1,2,34,46,65,19,19,Y,19,Y,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Keephills #3 (KH3),463,KH3,5,34.02,346,404,58,58,Y,58,Y,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,Keephills #3 (KH3),463,KH3,6,35.09,404,463,59,59,Y,59,Y,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,Heartland Petrochemical (HRT1),116,HRT1,2,35.49,70,78,8,8,Y,8,N,COGEN,GAS
2024-01-11,15,11983,167.42,NA,Joffre #1 (JOF1),474,JOF1,2,36.98,150,200,50,50,Y,50,N,COGEN,GAS
2024-01-11,15,11983,167.42,NA,Bighorn Hydro (BIG),120,BIG,1,37.16,18,40,22,22,Y,22,Y,HYDRO,HYDRO
2024-01-11,15,11983,167.42,NA,Cavalier (EC01),120,EC01,1,37.94,50,62,12,12,Y,12,Y,NGCC,GAS
2024-01-11,15,11983,167.42,NA,Northern Prairie Power Project (NPP1),105,NPP1,3,38,65,94,29,29,Y,29,Y,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Cavalier (EC01),120,EC01,2,38.04,62,112,50,10,Y,10,Y,NGCC,GAS
2024-01-11,15,11983,167.42,NA,Keephills #2 (KH2),395,KH2,1,38.75,125,170,45,45,Y,45,N,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,Keephills #2 (KH2),395,KH2,2,39.29,170,213,43,43,Y,43,Y,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,Keephills #2 (KH2),395,KH2,3,40.22,213,250,37,37,Y,37,Y,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,ENMAX Calgary Energy Centre (CAL1),320,CAL1,4,41.18,294,302,8,8,Y,8,N,NGCC,GAS
2024-01-11,15,11983,167.42,NA,Keephills #2 (KH2),395,KH2,4,41.47,250,297,47,47,Y,47,Y,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,Keephills #2 (KH2),395,KH2,5,42.34,297,347,50,50,Y,50,Y,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,Joffre #1 (JOF1),474,JOF1,3,42.66,200,250,50,50,Y,50,N,COGEN,GAS
2024-01-11,15,11983,167.42,NA,ENMAX Calgary Energy Centre (CAL1),320,CAL1,5,43.03,302,330,28,28,Y,28,N,NGCC,GAS
2024-01-11,15,11983,167.42,NA,Keephills #2 (KH2),395,KH2,6,43.37,347,395,48,28,Y,28,Y,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,Medicine Hat #1 (CMH1),255,CMH1,2,45,151,191,40,40,Y,40,N,NGCC,GAS
2024-01-11,15,11983,167.42,NA,Battle River #5 (BR5),385,BR5,1,58.36,90,150,60,60,Y,60,Y,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,Sheerness #1 (SH1),400,SH1,1,58.48,120,170,50,50,Y,50,Y,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,Crossfield Energy Centre #1 (CRS1),48,CRS1,2,59.01,40,42,2,2,Y,2,Y,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Crossfield Energy Centre #2 (CRS2),48,CRS2,2,59.02,40,42,2,2,Y,2,Y,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Crossfield Energy Centre #3 (CRS3),48,CRS3,2,59.03,41,43,2,2,Y,2,Y,SCGT,GAS
2024-01-11,15,11983,167.42,NA,Sheerness #2 (SH2),390,SH2,1,59.37,120,170,50,50,Y,50,Y,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,Medicine Hat #1 (CMH1),255,CMH1,3,60,191,206,15,15,Y,15,N,NGCC,GAS
2024-01-11,15,11983,167.42,NA,Battle River #4 (BR4),155,BR4,1,62.08,30,50,20,20,Y,20,Y,NGCONV,GAS
2024-01-11,15,11983,167.42,NA,Sheerness #1 (SH1),400,SH1,2,62.26,170,208,38,38,Y,38,Y,NGCONV,GAS
